id,route_name,route_link,busname,bustype,departing_time,duration,reaching_time,star_rating,price,seats_available
124,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Sri Durga Malleswari Travels,A/C Sleeper (2+1),7/22/2024 22:30,07h 25m,7/23/2024 5:55,3.9,653,12
125,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,V Kaveri Travels,A/C Seater / Sleeper (2+1),7/22/2024 23:05,06h 45m,7/23/2024 5:50,3.9,560,18
126,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,YNR Travels,A/C Sleeper (2+1),7/22/2024 23:25,06h 35m,7/23/2024 6:00,0,3800,32
127,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,YNR Travels,A/C Sleeper (2+1),7/22/2024 16:00,07h 00m,7/22/2024 23:00,0,3800,31
128,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Sri KVR Travels,NON A/C Sleeper (2+1),7/22/2024 23:20,06h 05m,7/23/2024 5:25,3.8,670,16
129,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Orange Tours And Travels,NON A/C Sleeper (2+1),7/22/2024 23:10,06h 52m,7/23/2024 6:02,3.8,700,13
130,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,NueGo,Electric A/C Seater (2+2),7/22/2024 22:45,07h 12m,7/23/2024 5:57,4,360,14
131,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,NueGo,Electric A/C Seater (2+2),7/22/2024 23:59,07h 13m,7/23/2024 7:12,3.7,360,18
132,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Orange Tours And Travels,Bharat Benz A/C Sleeper (2+1),7/22/2024 23:45,06h 30m,7/23/2024 6:15,3.7,900,22
133,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Morning Star Travels,A/C Sleeper (2+1),7/22/2024 22:40,07h 10m,7/23/2024 5:50,3.7,950,27
134,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,IntrCity SmartBus,A/C Seater / Sleeper (2+1),7/22/2024 23:45,06h 15m,7/23/2024 6:00,4.8,437,35
135,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Orange Tours And Travels,Bharat Benz A/C Sleeper (2+1),7/22/2024 23:55,05h 50m,7/23/2024 5:45,3.8,900,23
136,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Orange Tours And Travels,Bharat Benz A/C Seater /Sleeper (2+1),7/22/2024 23:15,07h 30m,7/23/2024 6:45,3.5,600,37
137,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Royal Varma Travels,A/C Sleeper (2+1),7/22/2024 22:28,06h 49m,7/23/2024 5:17,4.2,900,26
138,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,LVP Travels,A/C Seater / Sleeper (2+1),7/22/2024 22:57,06h 33m,7/23/2024 5:30,4,580,22
139,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Sri Durga Malleswari Travels,A/C Seater / Sleeper (2+1),7/22/2024 22:40,06h 50m,7/23/2024 5:30,3.9,435,19
140,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Sri Venkata Padmavathi Travels,Non A/C Seater / Sleeper (2+1),7/22/2024 22:20,07h 40m,7/23/2024 6:00,4.2,550,32
141,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,NueGo,Electric A/C Seater (2+2),7/22/2024 23:50,07h 22m,7/23/2024 7:12,3.8,427,28
142,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Orange Tours And Travels,NON A/C Seater/ Sleeper (2+1),7/22/2024 22:50,07h 30m,7/23/2024 6:20,3.2,500,25
143,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Sai Srinivasa Travels,Non A/C Seater / Sleeper (2+1),7/22/2024 22:15,07h 30m,7/23/2024 5:45,3.8,510,22
144,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Go Tour Travels and Holidays,A/C Seater / Sleeper (2+1),7/22/2024 23:55,06h 15m,7/23/2024 6:10,4.1,590,24
145,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,NueGo,Electric A/C Seater (2+2),7/22/2024 23:35,06h 52m,7/23/2024 6:27,3.9,427,18
146,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,NueGo,Electric A/C Seater (2+2),7/22/2024 11:30,06h 52m,7/22/2024 18:22,3.7,427,17
147,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,KKaveri Travels,Non A/C Seater / Sleeper (2+1),7/22/2024 23:00,06h 50m,7/23/2024 5:50,3.5,600,17
148,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Kaveri Travels,A/C Volvo B11R Multi-Axle Sleeper (2+1),7/22/2024 23:56,06h 04m,7/23/2024 6:00,4,750,27
149,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Mayuri Travels,A/C Sleeper (2+1),7/22/2024 23:55,06h 45m,7/23/2024 6:40,4.3,800,24
150,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Orange Tours And Travels,Bharat Benz A/C Sleeper (2+1),7/22/2024 23:00,06h 30m,7/23/2024 5:30,2.8,900,30
151,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Chandu Travels,A/C Seater / Sleeper (2+1),7/22/2024 23:45,06h 10m,7/23/2024 5:55,4.3,580,21
152,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Sai Srinivasa Travels,A/C Sleeper (2+1),7/22/2024 22:35,07h 10m,7/23/2024 5:45,3.6,700,25
153,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Sai Srinivasa Travels,Non A/C Seater / Sleeper (2+1),7/22/2024 22:05,06h 55m,7/23/2024 5:00,4.4,510,26
154,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,V Kaveri Travels,Non A/C Seater / Sleeper (2+1),7/22/2024 22:45,06h 15m,7/23/2024 5:00,3.4,560,25
155,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Morning Star Travels,A/C Sleeper (2+1),7/22/2024 23:10,06h 25m,7/23/2024 5:35,2.8,890,23
156,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Nani’s Sai Krishna Travels,Non A/C Seater / Sleeper (2+1),7/22/2024 22:40,06h 55m,7/23/2024 5:35,3.8,555,29
157,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Orange Tours And Travels,A/C Sleeper (2+1),7/22/2024 23:30,06h 30m,7/23/2024 6:00,2.8,900,32
158,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Moonlight Travels,A/C Sleeper (2+1),7/22/2024 23:00,07h 05m,7/23/2024 6:05,3,749,24
159,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Nani Svkdt Travels,A/C Sleeper (2+1),7/22/2024 23:41,06h 04m,7/23/2024 5:45,3.5,870,12
160,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Komali Travels,Non A/C Seater / Sleeper (2+1),7/22/2024 0:29,06h 31m,7/23/2024 7:00,4,560,27
161,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,GO BUS,Non A/C Seater / Sleeper (2+1),7/22/2024 23:20,06h 50m,7/23/2024 6:10,4,474,17
162,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Mayuri Travels,Non A/C Seater / Sleeper (2+1),7/22/2024 23:55,05h 05m,7/23/2024 5:00,3.3,560,19
163,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vahini Travels,Non A/C Seater / Sleeper (2+1),7/22/2024 23:50,06h 37m,7/23/2024 6:27,4,610,16
164,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Sri KVR Travels,Non A/C Seater / Sleeper (2+1),7/22/2024 23:55,06h 30m,7/23/2024 6:25,4,499,20
165,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Sri Venkata Padmavathi Travels,A/C Seater / Sleeper (2+1),7/22/2024 23:20,07h 00m,7/23/2024 6:20,3.2,640,23
166,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Prasanna Travels,A/C Seater / Sleeper (2+1),7/22/2024 23:15,06h 10m,7/23/2024 5:25,2.7,500,27
167,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Sri KVR Travels,Non A/C Seater / Sleeper (2+1),7/22/2024 22:50,07h 35m,7/23/2024 6:25,3.4,560,12
168,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Sri KVR Travels,Non A/C Seater / Sleeper (2+1),7/22/2024 0:25,06h 30m,7/23/2024 6:55,3.7,499,27
169,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Sai Sri Durga Travels,Non A/C Seater / Sleeper (2+1),7/22/2024 23:20,07h 00m,7/23/2024 6:20,2.5,3000,40
170,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Orange Tours And Travels,NON A/C Seater/ Sleeper (2+1),7/22/2024 0:15,05h 45m,7/23/2024 6:00,2.8,500,21
171,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Sai Sri Krishna Travels,A/C Seater / Sleeper (2+1),7/22/2024 0:25,06h 05m,7/23/2024 6:30,2.7,495,30
172,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Morning Star Travels,A/C Sleeper (2+1),7/22/2024 23:35,06h 05m,7/23/2024 5:40,2.3,990,17
173,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Orange Tours And Travels,NON A/C Seater/ Sleeper (2+1),7/22/2024 1:00,05h 30m,7/23/2024 6:30,2.7,500,25
174,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,BSR Tours And Travels,A/C Seater / Sleeper (2+1),7/22/2024 23:59,07h 11m,7/23/2024 7:10,3.5,610,29
175,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Laharisa Tours and Travels,Non A/C Seater / Sleeper (2+1),7/22/2024 23:45,05h 53m,7/23/2024 5:38,2.6,560,26
176,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Prasanna Travels,A/C Seater / Sleeper (2+1),7/22/2024 23:25,06h 20m,7/23/2024 5:45,2.5,600,25
177,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Sai RK Travels,Non A/C Seater / Sleeper (2+1),7/22/2024 23:30,06h 22m,7/23/2024 5:52,3.4,499,22
178,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Orange Tours And Travels,A/C Sleeper (2+1),7/22/2024 0:45,05h 45m,7/23/2024 6:30,2.9,900,32
179,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Sai RK Travels,Non A/C Seater / Sleeper (2+1),7/22/2024 22:55,07h 05m,7/23/2024 6:00,2.4,600,22
180,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Sai Dasari Travels,Volvo Multi-Axle A/C Sleeper (2+1),7/22/2024 23:05,07h 10m,7/23/2024 6:15,2.4,808,23
181,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,LVP Travels,A/C Seater / Sleeper (2+1),7/22/2024 23:45,07h 30m,7/23/2024 7:15,2.7,580,24
182,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Prasanna Travels,A/C Seater / Sleeper (2+1),7/22/2024 23:25,06h 20m,7/23/2024 5:45,2.2,600,26
183,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Morning Star Travels,A/C Sleeper (2+1),7/22/2024 15:30,07h 35m,7/22/2024 23:05,1.4,790,20
184,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Navayuga Travels,NON AC Seater / Sleeper 2+1,7/22/2024 0:25,06h 16m,7/23/2024 6:41,2.7,540,31
185,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,J Gagana Travels,A/C Seater / Sleeper (2+1),7/22/2024 0:30,05h 57m,7/23/2024 6:27,3,670,31
186,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Ramana Tours And Travels,NON AC Seater / Sleeper 2+1,7/22/2024 23:40,07h 23m,7/23/2024 7:03,2.8,560,28
187,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Sri Sai Anjana Tours and Travels,Non A/C Seater / Sleeper (2+1),7/22/2024 23:55,06h 30m,7/23/2024 6:25,2.2,555,25
188,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Apple Travels,A/C Seater / Sleeper (2+1),7/22/2024 23:59,06h 46m,7/23/2024 6:45,2.5,546,33
189,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,LVR Travels,Non A/C Seater / Sleeper (2+1),7/22/2024 23:55,05h 40m,7/23/2024 5:35,2.2,499,23
190,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Sri Atluri Travels,NON AC Seater / Sleeper 2+1,7/22/2024 23:35,06h 30m,7/23/2024 6:05,2.6,560,23
191,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Sri KVR Travels,Non A/C Seater / Sleeper (2+1),7/22/2024 0:05,05h 30m,7/23/2024 5:35,1.5,560,13
192,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Ramana Tours And Travels,Non A/C Seater / Sleeper (2+1),7/22/2024 1:00,06h 02m,7/23/2024 7:02,1.6,560,22
193,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,KKaveri Travels,Non A/C Seater / Sleeper (2+1),7/22/2024 23:25,06h 25m,7/23/2024 5:50,2.4,600,12
194,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Orange Tours And Travels,A/C Sleeper (2+1),7/22/2024 0:40,05h 50m,7/23/2024 6:30,2.1,800,29
195,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Orange Tours and Travels Grand,A/C Sleeper (2+1),7/22/2024 15:00,06h 30m,7/22/2024 21:30,1.2,1210,7
196,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,IntrCity SmartBus,VE A/C Seater / Sleeper (2+1),7/22/2024 23:05,06h 35m,7/23/2024 5:40,4.6,542,30
197,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Padma Travels,Non A/C Seater / Sleeper (2+1),7/22/2024 23:30,07h 05m,7/23/2024 6:35,4.2,499,19
198,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Krk Travels,Non A/C Seater / Sleeper (2+1),7/22/2024 23:45,07h 35m,7/23/2024 7:20,4,817,8
199,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Sri KVR Travels,A/C Seater / Sleeper (2+1),7/22/2024 1:15,05h 50m,7/23/2024 7:05,3.8,990,31
200,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Sri KVR Travels,Non A/C Seater / Sleeper (2+1),7/22/2024 23:59,06h 28m,7/23/2024 6:27,3.8,499,22
201,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,LVP Travels,Non A/C Seater / Sleeper (2+1),7/22/2024 23:20,06h 10m,7/23/2024 5:30,3.8,650,16
202,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Sri KVR Travels,Non A/C Seater / Sleeper (2+1),7/22/2024 0:12,06h 38m,7/23/2024 6:50,3.8,890,8
203,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Sai Srinivasa Travels,A/C Seater / Sleeper (2+1),7/22/2024 22:15,07h 30m,7/23/2024 5:45,3.8,2000,37
204,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Sri NVR Travels,NON A/C Sleeper (2+1),7/22/2024 0:30,06h 15m,7/23/2024 6:45,3.8,749,25
205,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Orange Tours And Travels,Volvo Multi-Axle Sleeper A/C (2+1),7/22/2024 23:15,06h 30m,7/23/2024 5:45,3.3,900,32
206,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Sudha Sri Tours and Travels,A/C Sleeper (2+1),7/22/2024 23:10,06h 37m,7/23/2024 5:47,4.2,799,25
207,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Sri Atluri Travels,NON A/C Hi-Tech (2+2),7/22/2024 22:45,06h 05m,7/23/2024 4:50,3.9,560,21
208,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Siri Tours and Travels,Non A/C Seater / Sleeper (2+1),7/22/2024 23:55,06h 49m,7/23/2024 6:44,3.7,610,25
209,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,SREE KARA TRAVELS,Non A/C Seater / Sleeper (2+1),7/22/2024 23:59,06h 21m,7/23/2024 6:20,3.7,499,13
210,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Siri Tours and Travels,A/C Seater / Sleeper (2+1),7/22/2024 0:02,06h 15m,7/23/2024 6:17,3.7,610,23
211,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,DMR Travels,Non A/C Seater / Sleeper (2+1),7/22/2024 23:50,06h 35m,7/23/2024 6:25,3.6,610,30
212,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,KTR Travels,Non A/C Seater / Sleeper (2+1),7/22/2024 23:30,07h 42m,7/23/2024 7:12,3.6,899,7
213,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,DMR Travels,A/C Sleeper (2+1),7/22/2024 23:59,06h 51m,7/23/2024 6:50,3.6,900,22
214,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,DMR Travels,Non A/C Seater / Sleeper (2+1),7/22/2024 23:59,06h 06m,7/23/2024 6:05,3.6,670,29
215,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,DMR Travels,Non A/C Seater / Sleeper (2+1),7/22/2024 23:40,07h 10m,7/23/2024 6:50,3.6,560,26
216,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vahini Travels,Non A/C Seater / Sleeper (2+1),7/22/2024 23:55,06h 32m,7/23/2024 6:27,3.5,610,25
217,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Mahi Trans Solutions,Non A/C Seater / Sleeper (2+1),7/22/2024 23:59,06h 51m,7/23/2024 6:50,3.4,637,11
218,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Eswar Travels,A/C Seater / Sleeper (2+1),7/22/2024 22:55,06h 55m,7/23/2024 5:50,3.8,500,29
219,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Sai Godavari Travels,Non A/C Seater / Sleeper (2+1),7/22/2024 1:05,04h 50m,7/23/2024 5:55,3.3,560,22
220,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,V Kaveri Travels,A/C Seater / Sleeper (2+1),7/22/2024 22:55,07h 00m,7/23/2024 5:55,3.3,600,17
221,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,SVM Tours And Travels,Non A/C Seater / Sleeper (2+1),7/22/2024 23:59,06h 41m,7/23/2024 6:40,3.3,499,23
222,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,AVR Travels,A/C Seater / Sleeper (2+1),7/22/2024 23:00,06h 45m,7/23/2024 5:45,2.6,445,24
223,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Morning Star Travels,A/C Sleeper (2+1),7/22/2024 22:30,07h 30m,7/23/2024 6:00,2.5,650,29
224,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Dharani Tours and Travels,Non A/C Seater / Sleeper (2+1),7/22/2024 23:59,06h 46m,7/23/2024 6:45,3.1,741,14
225,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Meghana Travels,Non A/C Seater / Sleeper (2+1),7/22/2024 0:15,05h 23m,7/23/2024 5:38,3,561,30
226,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Morning Star Travels,A/C Sleeper (2+1),7/22/2024 23:40,07h 25m,7/23/2024 7:05,2.9,890,21
227,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Morning Star Travels,A/C Sleeper (2+1),7/22/2024 22:15,07h 00m,7/23/2024 5:15,2.6,890,24
228,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Morning Star Travels,A/C Sleeper (2+1),7/22/2024 1:30,05h 20m,7/23/2024 6:50,3.6,850,23
229,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Yolo Bus,A/C Seater / Sleeper (2+1),7/22/2024 23:25,06h 19m,7/23/2024 5:44,4.2,1760,40
230,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Mayuri Travels,NON A/C Hi-Tech (2+2),7/22/2024 23:35,06h 28m,7/23/2024 6:03,2.7,560,26
231,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Rainbow Tours And Travels,Non A/C Seater / Sleeper (2+1),7/22/2024 23:55,06h 15m,7/23/2024 6:10,2.7,560,28
232,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Rainbow Tours And Travels,A/C Seater/Sleeper (2+1),7/22/2024 23:58,06h 34m,7/23/2024 6:32,2.7,780,21
233,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,AVR Travels,A/C Seater (2+2),7/22/2024 23:30,06h 00m,7/23/2024 5:30,1.3,3999,24
234,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Sai Dasari Travels,Non A/C Seater / Sleeper (2+1),7/22/2024 22:59,07h 11m,7/23/2024 6:10,2.2,475,12
235,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Sri Sai Anjana Tours and Travels,Non A/C Seater / Sleeper (2+1),7/22/2024 23:59,06h 33m,7/23/2024 6:32,2.1,550,20
236,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,SAMANVI CITICONNECT,Non A/C Seater / Sleeper (2+1),7/22/2024 0:45,06h 10m,7/23/2024 6:55,1.2,560,11
237,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Sri NVR Travels,Non A/C Seater / Sleeper (2+1),7/22/2024 0:30,06h 15m,7/23/2024 6:45,3.8,670,24
238,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Royal Varma Travels,Non A/C Seater / Sleeper (2+1),7/22/2024 22:35,06h 40m,7/23/2024 5:15,3.8,550,40
239,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,LVP Travels,Non A/C Seater / Sleeper (2+1),7/22/2024 23:45,06h 15m,7/23/2024 6:00,3.8,580,23
240,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,SREE KARA TRAVELS,Non A/C Seater / Sleeper (2+1),7/22/2024 23:59,06h 21m,7/23/2024 6:20,3.7,670,8
241,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Varun Travels,Scania AC Multi Axle Sleeper (2+1),7/22/2024 23:25,05h 45m,7/23/2024 5:10,3.7,600,24
242,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,V Kaveri Travels,A/C Sleeper (2+1),7/22/2024 23:51,06h 39m,7/23/2024 6:30,3.7,890,28
243,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Sitara Travels,NON A/C Push Back (2+2),7/22/2024 23:00,06h 20m,7/23/2024 5:20,3.6,560,20
244,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Sravani Travels,Non A/C Seater / Sleeper (2+1),7/22/2024 23:59,05h 56m,7/23/2024 5:55,3.6,1220,16
245,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Sree Durga Kaveri Travels,A/C Sleeper (2+1),7/22/2024 23:55,06h 47m,7/23/2024 6:42,3.3,4000,28
246,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Meghana Travels,NON A/C Airbus (2+2),7/22/2024 23:59,06h 43m,7/23/2024 6:42,3,2850,30
247,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Meghana Travels,A/C Seater / Sleeper (2+1),7/22/2024 0:15,05h 23m,7/23/2024 5:38,3,2850,49
248,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,ARK Travels,Non AC Seater (2+2),7/22/2024 21:10,07h 42m,7/23/2024 4:52,3,1000,40
